case,activity,resource,timestamp,Att1,Att2,Att3,Att4,Att5,Att6
1956,Accepted-In Progress,Peter,2012/5/6 19:27:57,Major,se,Org line C,E_7,PROD673,Sweden
1956,Accepted-In Progress,Peter,2012/5/8 13:51:42,Major,se,Org line C,E_7,PROD673,Sweden
1956,Queued-Awaiting Assignment,Praveen,2012/5/8 14:24:52,Major,se,Org line C,E_10,PROD673,Sweden
1956,Queued-Awaiting Assignment,Martin,2012/5/10 14:25:04,Major,se,Org line C,C_6,PROD673,Sweden
1956,Accepted-In Progress,Pascal,2012/5/11 10:41:18,Major,se,Org line C,C_6,PROD673,Sweden
1956,Completed-Closed,Pascal,2012/5/16 15:22:25,Major,se,Org line C,C_6,PROD673,Sweden
1956,Accepted-In Progress,Pascal,2012/5/29 13:10:03,Major,se,Org line C,C_6,PROD673,Sweden
1956,Completed-Closed,Pascal,2012/5/29 13:17:45,Major,se,Org line C,C_6,PROD673,Sweden
1471,Accepted-In Progress,Thomas,2012/5/21 16:44:23,Medium,us,Org line C,E_1,PROD460,Sweden
1471,Completed-Closed,Thomas,2012/5/23 15:40:55,Medium,us,Org line C,E_1,PROD460,Sweden
1937,Accepted-In Progress,Peter,2012/5/2 14:47:51,Medium,be,Org line C,E_1,PROD745,Belgium
1937,Queued-Awaiting Assignment,Peter,2012/5/2 14:50:42,Medium,be,Org line C,E_1,PROD745,Belgium
1937,Accepted-In Progress,Mohsin,2012/5/2 14:51:36,Medium,be,Org line C,E_5,PROD745,INDIA
1937,Queued-Awaiting Assignment,Peter,2012/5/2 14:56:52,Medium,be,Org line C,E_1,PROD745,Belgium
1937,Accepted-Assigned,Marie,2012/6/5 11:09:58,Medium,be,Org line C,E_1,PROD745,Sweden
1236,Accepted-In Progress,Gitt,2012/3/16 9:32:20,Medium,se,Org line C,E_2,PROD327,Sweden
1236,Queued-Awaiting Assignment,Gitt,2012/3/16 9:34:29,Medium,se,Org line C,E_2,PROD327,Sweden
1236,Accepted-In Progress,Alexander,2012/3/20 10:46:47,Medium,se,Org line C,E_2,PROD327,Sweden
1236,Accepted-Wait,Alexander,2012/3/21 9:41:37,Medium,se,Org line C,E_2,PROD327,Sweden
1236,Accepted-In Progress,Hilde,2012/3/21 16:52:06,Medium,se,Org line C,E_2,PROD327,Belgium
1236,Completed-Closed,Hilde,2012/3/21 17:04:24,Medium,se,Org line C,E_2,PROD327,Belgium
1283,Accepted-In Progress,Britt,2012/3/27 16:03:01,Medium,se,Org line A2,A2_1,PROD350,Sweden
1283,Accepted-In Progress,Britt,2012/5/10 22:03:08,Medium,se,Org line A2,A2_1,PROD350,Sweden
1283,Completed-Closed,Britt,2012/5/10 22:04:17,Medium,se,Org line A2,A2_1,PROD350,Sweden
207,Accepted-In Progress,Abhinav,2010/12/16 11:11:54,High,se,Org line A2,A2_4,PROD337,Sweden
207,Accepted-Wait,Abhinav,2010/12/16 11:12:33,High,se,Org line A2,A2_4,PROD337,Sweden
207,Completed-Closed,Abhinav,2012/1/6 10:27:49,High,se,Org line A2,A2_4,PROD337,Sweden
1394,Queued-Awaiting Assignment,Vesa,2012/4/24 0:48:09,Major,in,Org line C,C_6,PROD805,Sweden
1394,Accepted-In Progress,Himanshu,2012/4/24 1:08:35,Major,in,Org line C,E_10,PROD805,Sweden
1394,Completed-Closed,Himanshu,2012/4/24 1:09:14,Major,in,Org line C,E_10,PROD805,Sweden
2005,Accepted-In Progress,Johan,2012/5/10 12:41:28,Medium,se,Org line G4,E_10,PROD411,Sweden
2005,Accepted-Assigned,Johan,2012/5/10 12:50:54,Medium,se,Org line G4,E_10,PROD411,Sweden
1455,Accepted-In Progress,?sa,2012/5/15 15:47:11,Major,se,Org line A2,D_1,PROD617,Sweden
1455,Completed-Closed,?sa,2012/5/31 14:34:39,Major,se,Org line A2,D_1,PROD617,Sweden
892,Accepted-In Progress,Ismael,2012/1/13 18:01:03,Medium,br,Org line A2,A2_2,PROD53,Brazil
892,Completed-Closed,Ismael,2012/2/3 17:35:12,Medium,br,Org line A2,A2_2,PROD53,Brazil
1351,Accepted-In Progress,Gitt,2012/4/12 15:35:00,Medium,se,Org line C,E_2,PROD327,Sweden
1351,Queued-Awaiting Assignment,Gitt,2012/4/12 15:40:06,Medium,se,Org line C,E_2,PROD327,Sweden
1351,Accepted-In Progress,Alexander,2012/4/13 16:10:52,Medium,se,Org line C,E_2,PROD327,Sweden
1351,Completed-Closed,Alexander,2012/4/13 16:13:44,Medium,se,Org line C,E_2,PROD327,Sweden
1390,Accepted-In Progress,Pai,2012/4/23 16:04:18,Medium,se,Org line C,E_7,PROD671,INDIA
1390,Completed-Closed,Pai,2012/5/18 12:11:18,Medium,se,Org line C,E_7,PROD671,INDIA
1817,Accepted-In Progress,Kymaria,2012/3/23 14:46:14,Major,us,Org line C,V3_3,PROD214,USA
1817,Completed-Closed,Kymaria,2012/3/23 14:52:53,Major,us,Org line C,V3_3,PROD214,USA
910,Accepted-In Progress,Mahesh,2012/1/17 17:26:02,Major,in,Org line C,E_8,PROD474,INDIA
910,Queued-Awaiting Assignment,Mahesh,2012/1/19 14:04:39,Major,in,Org line C,E_8,PROD474,INDIA
910,Accepted-In Progress,Karrthik,2012/2/29 12:03:46,Major,in,Org line C,E_8,PROD474,INDIA
910,Accepted-Wait,Karrthik,2012/2/29 13:48:49,Major,in,Org line C,E_8,PROD474,INDIA
910,Accepted-Assigned,Karrthik,2012/2/29 14:41:18,Major,in,Org line C,E_8,PROD474,INDIA
910,Queued-Awaiting Assignment,Mahesh,2012/2/29 14:41:49,Major,in,Org line C,E_8,PROD474,INDIA
910,Accepted-Assigned,Hans,2012/3/29 9:34:23,Major,in,Org line C,E_8,PROD474,Sweden
910,Accepted-In Progress,Hans,2012/3/29 9:54:00,Major,in,Org line C,E_8,PROD474,Sweden
910,Completed-Closed,Hans,2012/3/29 9:54:07,Major,in,Org line C,E_8,PROD474,Sweden
817,Accepted-In Progress,Bart,2011/12/27 8:06:43,High,se,Org line C,E_2,PROD236,Belgium
817,Accepted-Assigned,Bart,2011/12/27 8:07:18,High,se,Org line C,E_2,PROD236,Belgium
817,Accepted-In Progress,Hugo,2012/2/8 11:33:09,High,se,Org line C,E_2,PROD236,Belgium
817,Completed-Closed,Hugo,2012/2/8 11:40:32,High,se,Org line C,E_2,PROD236,Belgium
2294,Accepted-In Progress,Bharath,2012/6/14 13:43:56,Medium,se,Org line G4,E_2,PROD304,Sweden
2294,Accepted-Assigned,Bharath,2012/6/14 13:52:38,Medium,se,Org line G4,E_2,PROD304,Sweden
176,Accepted-In Progress,Edo,2010/11/2 13:25:54,High,se,Org line C,E_6,PROD101,Sweden
176,Accepted-Assigned,Edo,2010/11/2 13:26:39,High,se,Org line C,E_6,PROD101,Sweden
176,Accepted-In Progress,Henrik,2012/2/17 15:42:14,High,se,Org line C,E_6,PROD101,Sweden
176,Completed-Closed,Henrik,2012/2/17 15:42:16,High,se,Org line C,E_6,PROD101,Sweden
2100,Accepted-In Progress,Tarun,2012/5/22 18:13:25,High,in,Org line C,E_10,PROD154,Sweden
1873,Accepted-In Progress,Kymaria,2012/3/16 14:27:31,Medium,us,Org line C,V3_3,PROD209,USA
1873,Completed-Closed,Kymaria,2012/3/23 18:42:08,Medium,us,Org line C,V3_3,PROD209,USA
175,Accepted-In Progress,Viktoria,2010/11/3 8:04:02,Medium,se,Org line G4,C_6,PROD412,Sweden
175,Accepted-Wait,Viktoria,2010/11/3 9:52:09,Medium,se,Org line G4,C_6,PROD412,Sweden
175,Queued-Awaiting Assignment,Viktoria,2010/11/24 13:41:08,Medium,se,Org line G4,C_6,PROD412,Sweden
175,Accepted-In Progress,Michael,2010/11/24 13:50:59,Medium,se,Org line A2,A2_3,PROD412,Sweden
175,Accepted-Wait,Michael,2010/11/24 13:51:02,Medium,se,Org line A2,A2_3,PROD412,Sweden
175,Queued-Awaiting Assignment,Viktoria,2010/11/24 14:08:53,Medium,se,Org line G4,A2_3,PROD412,Sweden
175,Accepted-In Progress,Michael,2010/11/24 14:11:07,Medium,se,Org line A2,A2_3,PROD412,Sweden
175,Accepted-Wait,Michael,2010/11/24 14:11:10,Medium,se,Org line A2,A2_3,PROD412,Sweden
175,Queued-Awaiting Assignment,Viktoria,2010/11/25 14:37:13,Medium,se,Org line G4,A2_3,PROD412,Sweden
175,Accepted-In Progress,Viktoria,2010/11/25 14:38:42,Medium,se,Org line G4,A2_3,PROD412,Sweden
175,Accepted-Wait,Viktoria,2010/11/25 14:40:20,Medium,se,Org line G4,A2_3,PROD412,Sweden
175,Accepted-In Progress,Gustav,2012/2/21 15:15:29,Medium,se,Org line G4,A2_3,PROD412,Sweden
175,Completed-Closed,Gustav,2012/2/21 15:15:31,Medium,se,Org line G4,A2_3,PROD412,Sweden
689,Accepted-In Progress,Curt,2011/11/23 0:54:50,Medium,se,Org line C,E_1,PROD153,Sweden
689,Queued-Awaiting Assignment,Curt,2011/11/23 1:06:12,Medium,se,Org line C,E_1,PROD153,Sweden
689,Accepted-In Progress,Curt,2012/3/15 9:49:49,Medium,se,Org line C,C_1,PROD153,Sweden
689,Completed-Closed,Curt,2012/3/15 9:50:07,Medium,se,Org line C,C_1,PROD153,Sweden
2165,Accepted-Wait,Alan,2012/5/29 15:42:20,Low,gb,Org line A2,A2_1,PROD236,United Kingdom
790,Accepted-In Progress,Kwewat,2011/12/19 9:03:01,High,cn,Org line B,A2_1,PROD350,THAILAND
790,Accepted-Wait,Kwewat,2011/12/19 9:12:46,High,cn,Org line B,A2_1,PROD350,THAILAND
790,Completed-Closed,Kwewat,2012/4/9 5:19:42,High,cn,Org line B,A2_1,PROD350,THAILAND
1592,Accepted-In Progress,Ewa,2012/2/15 15:27:07,Medium,us,Org line G3,C_6,PROD98,POLAND
1592,Completed-Closed,Ewa,2012/2/15 15:27:34,Medium,us,Org line G3,C_6,PROD98,POLAND
2233,Accepted-In Progress,Thiago,2012/6/6 22:40:56,High,br,Org line B,E_6,PROD143,Brazil
686,Accepted-In Progress,Pranesh,2011/11/22 0:57:49,Medium,in,Org line C,E_8,PROD474,INDIA
686,Queued-Awaiting Assignment,Pranesh,2011/11/22 1:06:42,Medium,in,Org line C,E_8,PROD474,INDIA
686,Accepted-In Progress,Pavan,2011/11/29 15:29:02,Medium,in,Org line C,E_8,PROD474,INDIA
686,Accepted-Wait,Pavan,2011/11/29 15:33:42,Medium,in,Org line C,E_8,PROD474,INDIA
686,Completed-Closed,Pavan,2012/3/16 7:50:31,Medium,in,Org line C,E_8,PROD474,INDIA
133,Accepted-In Progress,Carolyn,2010/7/27 13:50:20,Medium,us,Org line G3,E_8,PROD97,USA
133,Queued-Awaiting Assignment,Carolyn,2010/7/27 13:54:23,Medium,us,Org line G3,E_8,PROD97,USA
133,Accepted-In Progress,Kannan,2010/7/27 14:08:22,Medium,us,Org line G3,E_8,PROD97,Sweden
133,Accepted-Assigned,Carolyn,2010/7/27 14:08:30,Medium,us,Org line G3,E_8,PROD97,USA
133,Queued-Awaiting Assignment,Niklas,2010/8/18 12:29:41,Medium,us,Org line A2,A2_2,PROD97,Sweden
133,Accepted-Assigned,Manjunath,2010/8/18 12:39:40,Medium,us,Org line A2,A2_2,PROD97,INDIA
133,Queued-Awaiting Assignment,Carolyn,2010/8/23 15:24:12,Medium,us,Org line G3,A2_2,PROD97,USA
133,Accepted-In Progress,Kannan,2010/8/23 16:12:32,Medium,us,Org line A2,A2_2,PROD97,Sweden
133,Accepted-In Progress,Carolyn,2010/8/23 16:13:39,Medium,us,Org line G3,A2_2,PROD97,USA
133,Accepted-In Progress,Ewa,2012/1/31 9:04:00,Medium,us,Org line G3,A2_2,PROD97,POLAND
133,Completed-Closed,Ewa,2012/1/31 9:05:54,Medium,us,Org line G3,A2_2,PROD97,POLAND
1777,Accepted-In Progress,Per,2012/1/31 18:42:52,Medium,se,Org line G4,A2_2,PROD374,Sweden
1777,Completed-Closed,Per,2012/2/5 12:36:35,Medium,se,Org line G4,A2_2,PROD374,Sweden
1777,Accepted-In Progress,Per,2012/2/5 12:37:39,Medium,se,Org line G4,A2_2,PROD374,Sweden
1777,Completed-Closed,Per,2012/2/5 12:37:58,Medium,se,Org line G4,A2_2,PROD374,Sweden
1823,Queued-Awaiting Assignment,Joakim,2012/2/22 15:30:56,High,fr,Org line G4,A2_2,PROD374,Sweden
1823,Accepted-In Progress,Rickard,2012/2/22 17:08:14,High,fr,Org line G4,A2_2,PROD374,Sweden
71,Accepted-In Progress,Carolyn,2010/4/13 9:38:30,Medium,us,Org line G3,A2_2,PROD98,USA
71,Queued-Awaiting Assignment,Carolyn,2010/4/13 9:44:30,Medium,us,Org line G3,A2_2,PROD98,USA
71,Accepted-In Progress,Kannan,2010/4/13 14:59:01,Medium,us,Org line G3,A2_2,PROD98,Sweden
71,Accepted-Assigned,Carolyn,2010/4/13 14:59:07,Medium,us,Org line G3,A2_2,PROD98,USA
71,Accepted-In Progress,Ewa,2012/1/9 11:25:49,Medium,us,Org line G3,A2_2,PROD98,POLAND
71,Completed-Closed,Ewa,2012/1/9 11:25:51,Medium,us,Org line G3,A2_2,PROD98,POLAND
883,Accepted-In Progress,David,2012/1/13 9:10:14,Medium,se,Org line G4,A2_2,PROD412,Sweden
883,Accepted-Assigned,David,2012/1/13 9:17:04,Medium,se,Org line G4,A2_2,PROD412,Sweden
883,Accepted-In Progress,David,2012/1/22 23:36:47,Medium,se,Org line G4,A2_2,PROD412,Sweden
883,Completed-Closed,David,2012/1/22 23:37:57,Medium,se,Org line G4,A2_2,PROD412,Sweden
1560,Accepted-In Progress,Katarina,2010/12/16 11:55:48,Medium,se,Org line G4,E_1,PROD374,Sweden
1560,Accepted-Wait,Katarina,2011/3/21 17:11:52,Medium,se,Org line G4,E_1,PROD374,Sweden
1560,Completed-Closed,Katarina,2012/2/29 14:38:04,Medium,se,Org line G4,E_1,PROD374,Sweden
1031,Accepted-In Progress,Saki,2012/2/9 11:25:45,High,us,Org line A2,A2_4,PROD521,Sweden
1031,Accepted-Wait,Saki,2012/2/16 17:15:37,High,us,Org line A2,A2_4,PROD521,Sweden
1031,Completed-Closed,Saki,2012/5/2 10:07:53,High,us,Org line A2,A2_4,PROD521,Sweden
138,Accepted-In Progress,Christer,2010/8/11 10:39:44,Low,se,Org line G4,A2_4,PROD412,Sweden
138,Accepted-Assigned,Christer,2012/1/16 14:43:19,Low,se,Org line G4,A2_4,PROD412,Sweden
138,Accepted-In Progress,Christer,2012/3/23 13:53:11,Low,se,Org line G4,A2_4,PROD412,Sweden
138,Completed-Closed,Christer,2012/3/23 13:54:08,Low,se,Org line G4,A2_4,PROD412,Sweden
1884,Accepted-In Progress,Jonas,2012/3/29 10:02:18,Medium,se,Org line C,V3_2,PROD815,Sweden
1884,Queued-Awaiting Assignment,Vinodhkumar,2012/3/29 10:02:48,Medium,se,Org line C,E_5,PROD815,INDIA
1884,Accepted-In Progress,J?rgen,2012/3/29 11:46:21,Medium,se,Org line C,E_4,PROD815,Sweden
651,Accepted-In Progress,Kim,2011/11/8 9:03:55,Low,se,Org line C,C_5,PROD597,Sweden
651,Completed-Closed,Kim,2012/2/1 9:56:20,Low,se,Org line C,C_5,PROD597,Sweden
2064,Accepted-In Progress,Roland,2012/5/16 18:18:20,High,se,Org line G4,C_5,PROD374,Sweden
871,Accepted-In Progress,William,2012/1/11 17:18:07,High,us,Org line C,C_1,PROD332,USA
871,Completed-Closed,William,2012/2/15 14:15:37,High,us,Org line C,C_1,PROD332,USA
407,Accepted-In Progress,Christofer,2011/7/12 22:31:09,Major,se,Org line A2,A2_1,PROD700,Sweden
407,Queued-Awaiting Assignment,Christofer,2011/7/12 22:31:58,Major,se,Org line A2,A2_1,PROD700,Sweden
407,Accepted-Assigned,Per,2011/9/13 8:49:52,Major,se,Org line A2,A2_1,PROD700,Sweden
407,Accepted-In Progress,Christofer,2012/2/1 13:00:03,Major,se,Org line A2,A2_1,PROD700,Sweden
407,Completed-Closed,Christofer,2012/2/1 13:00:06,Major,se,Org line A2,A2_1,PROD700,Sweden
1476,Accepted-In Progress,Hineesh,2012/5/23 8:18:50,High,us,Org line C,E_4,PROD166,INDIA
1476,Completed-Closed,Hineesh,2012/5/29 6:43:36,High,us,Org line C,E_4,PROD166,INDIA
2277,Accepted-In Progress,Dusan,2012/6/13 9:50:34,Major,se,Org line A2,A2_3,PROD617,Sweden
1271,Accepted-In Progress,Santosh,2012/3/26 12:03:07,Major,in,Org line C,E_8,PROD474,INDIA
1271,Completed-Closed,Santosh,2012/5/9 13:54:38,Major,in,Org line C,E_8,PROD474,INDIA
1017,Accepted-In Progress,Madelaine,2012/2/8 8:40:09,Medium,se,Org line A2,A2_1,PROD715,Sweden
1017,Accepted-Wait,Madelaine,2012/2/8 9:14:24,Medium,se,Org line A2,A2_1,PROD715,Sweden
1017,Queued-Awaiting Assignment,Madelaine,2012/2/8 9:55:29,Medium,se,Org line A2,A2_1,PROD715,Sweden
1017,Accepted-In Progress,Kenneth,2012/2/8 14:39:39,Medium,se,Org line A2,A2_1,PROD715,Sweden
1017,Accepted-In Progress,Varun,2012/2/29 13:30:59,Medium,se,Org line C,E_1,PROD715,INDIA
1017,Queued-Awaiting Assignment,Madelaine,2012/2/29 13:33:53,Medium,se,Org line A2,A2_1,PROD715,Sweden
1017,Accepted-In Progress,Kenneth,2012/2/29 13:41:09,Medium,se,Org line A2,A2_1,PROD715,Sweden
1017,Accepted-Wait,Kenneth,2012/4/4 15:41:44,Medium,se,Org line A2,A2_1,PROD715,Sweden
1017,Completed-Closed,Kenneth,2012/4/25 14:05:42,Medium,se,Org line A2,A2_1,PROD715,Sweden
1620,Accepted-In Progress,Craig,2011/8/13 17:56:32,Low,se,Org line F,E_10,PROD153,Sweden
1620,Queued-Awaiting Assignment,Craig,2011/8/13 18:00:02,Low,se,Org line F,E_10,PROD153,Sweden
1660,Accepted-In Progress,Srinivasan,2011/10/21 5:54:48,Medium,in,Org line B,E_10,PROD424,INDIA
1660,Queued-Awaiting Assignment,Srinivasan,2011/10/21 5:56:45,Medium,in,Org line B,E_10,PROD424,INDIA
1660,Accepted-In Progress,Rijin,2011/10/22 20:51:42,Medium,in,Org line B,E_10,PROD424,INDIA
1660,Completed-Closed,Rijin,2012/3/13 11:34:52,Medium,in,Org line B,E_10,PROD424,INDIA
237,Accepted-In Progress,Nagaraj,2011/2/3 8:46:37,Low,fr,Org line C,V3_2,PROD642,INDIA
237,Accepted-Assigned,Nagaraj,2011/8/31 10:19:47,Low,fr,Org line C,V3_2,PROD642,INDIA
237,Accepted-Wait,Nagaraj,2011/9/5 7:42:45,Low,fr,Org line C,V3_2,PROD642,INDIA
237,Completed-Closed,Nagaraj,2011/9/15 9:03:05,Low,fr,Org line C,V3_2,PROD642,INDIA
237,Accepted-In Progress,Kelly,2011/11/23 3:06:00,Low,fr,Org line C,V3_2,PROD642,China
237,Queued-Awaiting Assignment,Denis,2011/11/23 3:07:23,Low,fr,Org line C,E_6,PROD642,France
237,Accepted-In Progress,Nagaraj,2011/11/23 5:34:05,Low,fr,Org line C,E_8,PROD642,INDIA
237,Accepted-Wait,Nagaraj,2011/11/23 5:34:17,Low,fr,Org line C,E_8,PROD642,INDIA
237,Queued-Awaiting Assignment,Rafal,2011/11/23 7:01:26,Low,fr,Org line C,V3_2,PROD642,POLAND
237,Queued-Awaiting Assignment,Pranesh,2011/12/1 8:21:50,Low,fr,Org line C,E_8,PROD642,INDIA
237,Accepted-In Progress,Nagaraj,2012/2/1 12:46:08,Low,fr,Org line C,E_8,PROD642,INDIA
237,Queued-Awaiting Assignment,Denis,2012/2/1 12:46:34,Low,fr,Org line C,E_6,PROD642,France
237,Accepted-In Progress,Nagaraj,2012/2/1 12:46:35,Low,fr,Org line C,E_8,PROD642,INDIA
237,Queued-Awaiting Assignment,Denis,2012/2/1 12:46:52,Low,fr,Org line C,E_6,PROD642,France
237,Accepted-In Progress,P,2012/2/20 6:22:51,Low,fr,Org line C,E_6,PROD642,INDIA
237,Accepted-Wait,P,2012/2/20 7:15:14,Low,fr,Org line C,E_6,PROD642,INDIA
237,Queued-Awaiting Assignment,Rafal,2012/2/21 10:23:12,Low,fr,Org line C,V3_2,PROD642,POLAND
237,Accepted-In Progress,Rafal,2012/2/21 12:46:17,Low,fr,Org line C,V3_2,PROD642,POLAND
237,Queued-Awaiting Assignment,Denis,2012/2/21 12:48:45,Low,fr,Org line C,E_6,PROD642,France
237,Accepted-In Progress,P,2012/2/21 13:05:44,Low,fr,Org line C,E_6,PROD642,INDIA
237,Completed-Closed,P,2012/2/21 13:11:24,Low,fr,Org line C,E_6,PROD642,INDIA
237,Accepted-In Progress,Anna,2012/2/22 9:35:04,Low,fr,Org line C,V3_2,PROD642,China
237,Queued-Awaiting Assignment,Denis,2012/2/22 9:38:05,Low,fr,Org line C,E_6,PROD642,France
237,Accepted-In Progress,P,2012/2/22 12:32:16,Low,fr,Org line B,E_6,PROD642,INDIA
237,Queued-Awaiting Assignment,Denis,2012/2/22 12:33:12,Low,fr,Org line C,E_6,PROD642,France
237,Accepted-In Progress,P,2012/2/22 12:33:56,Low,fr,Org line C,E_6,PROD642,INDIA
237,Accepted-Assigned,David,2012/2/22 12:34:25,Low,fr,Org line C,E_6,PROD642,China
237,Accepted-Wait,David,2012/2/27 15:51:51,Low,fr,Org line C,E_6,PROD642,China
237,Completed-Closed,David,2012/4/12 4:16:30,Low,fr,Org line C,E_6,PROD642,China
1633,Accepted-In Progress,David,2011/9/14 16:33:52,Medium,se,Org line G4,E_6,PROD412,Sweden
1633,Accepted-Assigned,David,2012/1/30 13:41:47,Medium,se,Org line G4,E_6,PROD412,Sweden
1633,Accepted-Assigned,David,2012/1/30 13:41:48,Medium,se,Org line G4,E_6,PROD412,Sweden
1633,Accepted-Assigned,David,2012/1/30 21:44:11,Medium,se,Org line G4,E_6,PROD412,Sweden
1633,Accepted-In Progress,David,2012/1/30 21:46:13,Medium,se,Org line G4,E_6,PROD412,Sweden
1633,Completed-Closed,David,2012/1/30 21:46:22,Medium,se,Org line G4,E_6,PROD412,Sweden
201,Accepted-In Progress,Anna,2010/12/8 10:23:06,Medium,se,Org line C,E_7,PROD310,Sweden
201,Queued-Awaiting Assignment,Anna,2010/12/8 10:58:04,Medium,se,Org line C,E_7,PROD310,Sweden
201,Accepted-In Progress,Anna,2011/9/8 11:18:39,Medium,se,Org line C,E_7,PROD310,Sweden
201,Accepted-Wait,Anna,2011/9/8 11:19:27,Medium,se,Org line C,E_7,PROD310,Sweden
201,Completed-Closed,Anna,2012/2/1 14:02:04,Medium,se,Org line C,E_7,PROD310,Sweden
1422,Accepted-In Progress,Lisbeth,2012/5/3 14:03:32,Low,se,Org line A2,A2_5,PROD461,Sweden
1422,Completed-Closed,Lisbeth,2012/5/7 9:19:38,Low,se,Org line A2,A2_5,PROD461,Sweden
229,Accepted-In Progress,Carolyn,2011/1/21 11:44:13,Medium,us,Org line G3,A2_5,PROD96,USA
229,Queued-Awaiting Assignment,Carolyn,2011/1/21 11:49:53,Medium,us,Org line G3,A2_5,PROD96,USA
229,Accepted-In Progress,Padmanabha,2011/1/21 12:00:03,Medium,us,Org line G3,A2_5,PROD96,Sweden
229,Accepted-Assigned,Carolyn,2011/1/21 12:03:23,Medium,us,Org line G3,A2_5,PROD96,USA
229,Accepted-In Progress,Ewa,2012/2/3 17:52:12,Medium,us,Org line G3,A2_5,PROD96,POLAND
229,Completed-Closed,Ewa,2012/2/3 18:54:14,Medium,us,Org line G3,A2_5,PROD96,POLAND
1728,Accepted-In Progress,-,2011/12/22 17:18:37,Low,in,Org line C,E_7,PROD424,INDIA
1728,Accepted-In Progress,-,2011/12/22 17:21:45,Low,in,Org line C,E_7,PROD424,INDIA
1728,Accepted-Assigned,Rajkishore,2011/12/26 16:36:48,Low,in,Org line C,E_7,PROD424,INDIA
1728,Accepted-In Progress,Rajkishore,2011/12/27 11:05:29,Low,in,Org line C,E_7,PROD424,INDIA
1728,Accepted-Wait,Rajkishore,2012/1/17 21:43:17,Low,in,Org line C,E_7,PROD424,INDIA
1728,Accepted-In Progress,Rajkishore,2012/4/3 22:11:09,Low,in,Org line C,E_7,PROD424,INDIA
1728,Completed-Closed,Rajkishore,2012/5/8 3:29:27,Low,in,Org line C,E_7,PROD424,INDIA
2223,Accepted-In Progress,Ian,2012/6/5 14:12:32,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
2223,Accepted-Assigned,Ian,2012/6/5 16:57:00,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
1612,Accepted-In Progress,Cyril,2011/7/22 9:56:05,Medium,fr,Org line C,E_6,PROD802,France
1612,Queued-Awaiting Assignment,Cyril,2011/7/22 10:03:11,Medium,fr,Org line C,E_6,PROD802,France
885,Accepted-In Progress,Lisbeth,2012/1/13 9:43:08,Medium,se,Org line A2,A2_5,PROD461,Sweden
885,Completed-Closed,Lisbeth,2012/1/17 8:47:44,Medium,se,Org line A2,A2_5,PROD461,Sweden
1189,Accepted-In Progress,Hineesh,2012/3/7 14:15:19,Major,us,Org line C,E_4,PROD793,INDIA
1189,Completed-Closed,Hineesh,2012/3/9 8:57:30,Major,us,Org line C,E_4,PROD793,INDIA
1189,Accepted-In Progress,Hineesh,2012/3/26 13:48:52,Major,us,Org line C,E_4,PROD793,INDIA
1189,Completed-Closed,Hineesh,2012/3/26 13:49:58,Major,us,Org line C,E_4,PROD793,INDIA
1189,Accepted-In Progress,Hineesh,2012/3/28 13:46:45,Major,us,Org line C,E_4,PROD793,INDIA
1189,Accepted-In Progress,Hineesh,2012/3/28 13:48:55,Major,us,Org line C,E_4,PROD793,INDIA
1189,Completed-Closed,Hineesh,2012/3/28 13:48:56,Major,us,Org line C,E_4,PROD793,INDIA
1189,Accepted-In Progress,Hineesh,2012/3/28 14:00:52,Major,us,Org line C,E_4,PROD793,INDIA
1189,Completed-Closed,Hineesh,2012/3/28 17:42:57,Major,us,Org line C,E_4,PROD793,INDIA
2187,Accepted-In Progress,Ian,2012/5/31 15:34:19,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
2187,Accepted-Assigned,Ian,2012/5/31 15:51:16,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
478,Accepted-In Progress,Gregory,2011/9/5 10:57:47,High,fr,Org line C,C_5,PROD353,France
478,Completed-Closed,Gregory,2012/2/27 14:09:00,High,fr,Org line C,C_5,PROD353,France
1250,Accepted-In Progress,Matias,2012/3/19 16:44:57,Medium,se,Org line G4,E_7,PROD527,Sweden
1250,Completed-Closed,Matias,2012/3/22 11:26:33,Medium,se,Org line G4,E_7,PROD527,Sweden
653,Accepted-In Progress,Maryse,2011/11/8 13:37:04,Medium,fr,Org line A2,D_1,PROD603,France
653,Queued-Awaiting Assignment,Maryse,2011/11/8 13:37:05,Medium,fr,Org line A2,D_1,PROD603,France
653,Accepted-In Progress,Maryse,2011/11/8 13:38:40,Medium,fr,Org line A2,D_1,PROD603,France
653,Queued-Awaiting Assignment,Maryse,2011/11/8 13:38:53,Medium,fr,Org line A2,D_1,PROD603,France
653,Accepted-In Progress,Maryse,2011/11/8 13:39:34,Medium,fr,Org line A2,D_1,PROD603,France
653,Accepted-In Progress,Maryse,2011/11/8 13:47:11,Medium,fr,Org line A2,D_1,PROD603,France
653,Completed-Closed,Maryse,2012/2/1 12:27:13,Medium,fr,Org line A2,D_1,PROD603,France
1429,Accepted-In Progress,Peter,2012/5/7 13:51:27,Major,cn,Org line A2,A2_5,PROD789,China
1429,Completed-Closed,Peter,2012/5/24 6:04:34,Major,cn,Org line A2,A2_5,PROD789,China
1087,Accepted-In Progress,Maltesh,2012/2/16 23:42:04,Major,in,Org line B,E_10,PROD209,INDIA
