case,activity,resource,timestamp,Att1,Att2,Att3,Att4,Att5,Att6
1256,Completed-Closed,Mikael,2012/3/23 17:21:13,Major,se,Org line C,C_6,PROD802,Sweden
2216,Accepted-In Progress,Ian,2012/6/4 14:30:02,Medium,gb,Org line A2,A2_1,PROD235,United Kingdom
2216,Accepted-Assigned,Ian,2012/6/4 16:35:57,Medium,gb,Org line A2,A2_1,PROD235,United Kingdom
824,Accepted-In Progress,Robert,2011/12/30 0:45:55,High,us,Org line C,E_4,PROD793,USA
824,Accepted-Wait,Robert,2011/12/30 0:47:40,High,us,Org line C,E_4,PROD793,USA
824,Accepted-Wait,Robert,2011/12/30 0:49:46,High,us,Org line C,E_4,PROD793,USA
824,Queued-Awaiting Assignment,Robert,2012/1/24 9:38:12,High,us,Org line C,E_4,PROD793,USA
824,Accepted-In Progress,Garima,2012/1/25 9:53:18,High,us,Org line C,E_5,PROD793,INDIA
824,Accepted-Wait,Garima,2012/1/25 10:21:00,High,us,Org line C,E_5,PROD793,INDIA
824,Queued-Awaiting Assignment,Robert,2012/3/7 13:19:55,High,us,Org line C,E_4,PROD793,USA
824,Accepted-In Progress,Vaibhav,2012/3/12 19:24:36,High,us,Org line C,E_4,PROD793,Sweden
824,Completed-Closed,Vaibhav,2012/3/19 9:54:09,High,us,Org line C,E_4,PROD793,Sweden
1966,Accepted-In Progress,Lena,2012/5/7 15:24:19,Medium,se,Org line A2,A2_3,PROD551,Sweden
1178,Accepted-In Progress,Karel,2012/3/6 11:13:34,Medium,us,Org line C,E_1,PROD398,Belgium
1178,Accepted-In Progress,Karel,2012/3/26 10:08:19,Medium,us,Org line C,E_1,PROD398,Belgium
1178,Completed-Closed,Karel,2012/3/26 10:09:33,Medium,us,Org line C,E_1,PROD398,Belgium
365,Accepted-In Progress,Jan,2011/6/16 0:36:16,High,in,Org line C,E_7,PROD675,Sweden
365,Accepted-In Progress,Jan,2011/6/16 0:37:03,High,in,Org line C,E_7,PROD675,Sweden
365,Accepted-Assigned,Jan,2011/6/16 0:41:53,High,in,Org line C,E_7,PROD675,Sweden
365,Accepted-In Progress,Jan,2012/2/10 15:46:53,High,in,Org line C,E_7,PROD675,Sweden
365,Completed-Closed,Jan,2012/2/10 15:48:43,High,in,Org line C,E_7,PROD675,Sweden
1168,Accepted-In Progress,Devashish,2012/3/5 10:51:06,Low,in,Org line C,E_4,PROD424,Sweden
1168,Accepted-Wait,Devashish,2012/3/5 10:53:28,Low,in,Org line C,E_4,PROD424,Sweden
1168,Completed-Closed,Devashish,2012/3/28 11:11:31,Low,in,Org line C,E_4,PROD424,Sweden
2093,Accepted-Assigned,Ian,2012/5/22 12:24:05,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
2093,Accepted-Wait,Ian,2012/5/22 12:24:30,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
1345,Accepted-In Progress,Dieter,2012/4/10 14:32:50,Medium,be,Org line C,E_1,PROD636,Belgium
1345,Completed-Closed,Dieter,2012/5/11 11:03:56,Medium,be,Org line C,E_1,PROD636,Belgium
1121,Accepted-In Progress,Mats,2012/2/24 15:06:27,Major,se,Org line C,V3_2,PROD535,Sweden
1121,Completed-Closed,Mats,2012/3/29 14:20:18,Major,se,Org line C,V3_2,PROD535,Sweden
914,Accepted-In Progress,David,2012/1/19 9:47:12,High,se,Org line G4,E_4,PROD412,Sweden
914,Accepted-Assigned,David,2012/1/19 10:22:55,High,se,Org line G4,E_4,PROD412,Sweden
914,Accepted-In Progress,Gustav,2012/1/19 14:04:46,High,se,Org line G4,E_4,PROD412,Sweden
914,Accepted-In Progress,David,2012/1/19 14:07:04,High,se,Org line G4,E_4,PROD412,Sweden
914,Completed-Closed,David,2012/1/22 23:31:32,High,se,Org line G4,E_4,PROD412,Sweden
638,Accepted-Wait,Henrik,2011/11/4 8:43:24,Medium,se,Org line A2,A2_2,PROD233,Sweden
638,Queued-Awaiting Assignment,Henrik,2012/1/3 8:22:34,Medium,se,Org line A2,A2_2,PROD233,Sweden
638,Accepted-In Progress,Barbara,2012/1/3 9:31:31,Medium,se,Org line A2,A2_2,PROD233,POLAND
638,Accepted-Wait,Barbara,2012/1/3 9:31:39,Medium,se,Org line A2,A2_2,PROD233,POLAND
638,Completed-Closed,Barbara,2012/3/30 13:46:28,Medium,se,Org line A2,A2_2,PROD233,POLAND
967,Accepted-In Progress,Mats,2012/1/30 15:52:24,Medium,us,Org line C,E_4,PROD815,Sweden
967,Completed-Closed,Mats,2012/2/22 17:53:37,Medium,us,Org line C,E_4,PROD815,Sweden
37,Accepted-In Progress,Ann,2010/1/25 7:44:36,Low,se,Org line A2,A2_3,PROD40,Sweden
37,Accepted-Assigned,Ann,2011/12/16 10:26:27,Low,se,Org line A2,A2_3,PROD40,Sweden
37,Accepted-Wait,Ann,2012/3/30 13:09:18,Low,se,Org line A2,A2_3,PROD40,Sweden
37,Completed-Closed,Ann,2012/3/30 13:24:18,Low,se,Org line A2,A2_3,PROD40,Sweden
776,Accepted-In Progress,Rakesh,2011/12/14 16:16:05,High,us,Org line C,E_10,PROD408,Sweden
776,Queued-Awaiting Assignment,Rakesh,2011/12/14 16:16:44,High,us,Org line C,E_10,PROD408,Sweden
776,Accepted-In Progress,Amit,2011/12/14 16:23:53,High,us,Org line C,E_10,PROD408,Sweden
776,Queued-Awaiting Assignment,Jonas,2011/12/14 16:36:41,High,us,Org line C,C_6,PROD408,Sweden
776,Accepted-In Progress,Stefan,2011/12/15 9:02:54,High,us,Org line C,C_6,PROD408,Sweden
776,Completed-Closed,Stefan,2011/12/15 9:05:32,High,us,Org line C,C_6,PROD408,Sweden
776,Accepted-In Progress,Stefan,2011/12/15 9:14:19,High,us,Org line C,C_6,PROD408,Sweden
776,Accepted-Assigned,Kenneth,2011/12/15 9:15:33,High,us,Org line C,C_6,PROD408,USA
776,Accepted-Wait,Kenneth,2011/12/15 11:19:48,High,us,Org line C,C_6,PROD408,USA
776,Completed-Closed,Kenneth,2011/12/20 19:27:10,High,us,Org line C,C_6,PROD408,USA
776,Accepted-In Progress,Kymaria,2012/1/25 16:21:33,High,us,Org line C,V3_3,PROD408,USA
776,Accepted-Wait,Kymaria,2012/1/25 16:23:52,High,us,Org line C,V3_3,PROD408,USA
776,Completed-Closed,Kymaria,2012/2/17 17:02:19,High,us,Org line C,V3_3,PROD408,USA
505,Accepted-In Progress,Radoslaw,2011/9/15 15:59:18,Major,pl,Org line A2,A2_3,PROD791,POLAND
505,Accepted-Assigned,Radoslaw,2011/10/12 13:02:06,Major,pl,Org line A2,A2_3,PROD791,POLAND
505,Accepted-In Progress,Radoslaw,2012/1/19 13:05:18,Major,pl,Org line A2,A2_3,PROD791,POLAND
505,Completed-Closed,Radoslaw,2012/1/19 13:08:49,Major,pl,Org line A2,A2_3,PROD791,POLAND
867,Accepted-In Progress,Awneesh,2012/1/11 9:11:44,Medium,se,Org line C,C_6,PROD621,Sweden
867,Completed-Closed,Awneesh,2012/2/15 7:57:41,Medium,se,Org line C,C_6,PROD621,Sweden
764,Accepted-In Progress,Michel,2011/12/13 11:27:52,High,fr,Org line C,C_6,PROD424,France
764,Completed-Closed,Michel,2012/1/24 9:29:10,High,fr,Org line C,C_6,PROD424,France
4,Accepted-In Progress,Tomas,2007/5/10 16:21:54,Low,cn,Org line A2,A2_2,PROD753,Sweden
4,Accepted-Wait,Tomas,2009/12/2 14:24:33,Low,cn,Org line A2,A2_2,PROD753,Sweden
4,Accepted-In Progress,Tomas,2011/9/3 7:10:59,Low,cn,Org line A2,A2_2,PROD753,Sweden
4,Accepted-In Progress,Carrie,2012/1/18 8:20:53,Low,cn,Org line A2,A2_2,PROD753,China
4,Completed-Closed,Carrie,2012/1/18 8:21:10,Low,cn,Org line A2,A2_2,PROD753,China
1451,Accepted-In Progress,Ewa,2012/5/14 15:44:18,Medium,us,Org line G3,A2_4,PROD97,POLAND
1451,Completed-Closed,Ewa,2012/5/14 15:56:34,Medium,us,Org line G3,A2_4,PROD97,POLAND
123,Accepted-In Progress,Carolyn,2010/6/24 12:41:19,Medium,us,Org line G3,E_10,PROD98,USA
123,Queued-Awaiting Assignment,Carolyn,2010/6/24 12:45:02,Medium,us,Org line G3,E_10,PROD98,USA
123,Accepted-In Progress,Naga,2010/6/24 14:18:38,Medium,us,Org line G3,E_10,PROD98,Sweden
123,Accepted-Wait,Naga,2010/6/24 14:19:43,Medium,us,Org line G3,E_10,PROD98,Sweden
123,Accepted-Assigned,Carolyn,2010/6/24 14:21:20,Medium,us,Org line G3,E_10,PROD98,USA
123,Accepted-In Progress,Ewa,2012/2/4 10:27:58,Medium,us,Org line G3,E_10,PROD98,POLAND
123,Completed-Closed,Ewa,2012/2/4 10:30:03,Medium,us,Org line G3,E_10,PROD98,POLAND
860,Accepted-In Progress,Daniel Alf,2012/1/10 10:28:32,Low,us,Org line A2,A2_4,PROD546,Sweden
860,Completed-Closed,Daniel Alf,2012/1/20 10:10:31,Low,us,Org line A2,A2_4,PROD546,Sweden
1371,Accepted-In Progress,Daniel,2012/4/17 17:06:27,Medium,se,Org line C,E_1,PROD153,Sweden
1371,Completed-Closed,Daniel,2012/5/23 15:39:52,Medium,se,Org line C,E_1,PROD153,Sweden
528,Accepted-In Progress,Peter,2011/9/28 11:10:15,High,be,Org line C,E_1,PROD745,Belgium
528,Accepted-In Progress,Peter,2011/9/28 11:11:24,High,be,Org line C,E_1,PROD745,Belgium
528,Queued-Awaiting Assignment,Peter,2011/9/29 22:24:51,High,be,Org line C,E_1,PROD745,Belgium
528,Accepted-Assigned,Patrik,2011/9/30 9:56:01,High,be,Org line C,E_1,PROD745,Sweden
528,Accepted-Assigned,J?rgen,2011/10/13 14:29:22,High,be,Org line C,E_1,PROD745,Sweden
528,Accepted-In Progress,J?rgen,2011/12/14 16:01:57,High,be,Org line C,E_1,PROD745,Sweden
528,Completed-Closed,J?rgen,2012/2/29 14:57:57,High,be,Org line C,E_1,PROD745,Sweden
888,Accepted-In Progress,Andreas,2012/1/13 12:00:21,Medium,se,Org line C,E_10,PROD683,Sweden
888,Queued-Awaiting Assignment,Andreas,2012/1/13 12:01:04,Medium,se,Org line C,E_10,PROD683,Sweden
888,Accepted-In Progress,Alexander,2012/1/13 12:17:28,Medium,se,Org line C,E_10,PROD683,Sweden
888,Queued-Awaiting Assignment,Daniel,2012/1/13 12:18:05,Medium,se,Org line C,C_6,PROD683,Sweden
888,Accepted-Assigned,Per,2012/1/13 16:10:30,Medium,se,Org line C,C_6,PROD683,Sweden
888,Accepted-In Progress,Per,2012/1/16 13:06:28,Medium,se,Org line C,C_6,PROD683,Sweden
888,Completed-Closed,Per,2012/1/19 10:36:02,Medium,se,Org line C,C_6,PROD683,Sweden
579,Accepted-In Progress,Nicolas,2011/10/18 16:37:21,High,fr,Org line C,C_6,PROD804,France
579,Completed-Closed,Nicolas,2012/3/30 12:43:20,High,fr,Org line C,C_6,PROD804,France
1642,Accepted-In Progress,Peter,2011/9/28 11:10:15,High,be,Org line C,E_1,PROD745,Belgium
1642,Accepted-In Progress,Peter,2011/9/28 11:11:24,High,be,Org line C,E_1,PROD745,Belgium
1642,Queued-Awaiting Assignment,Peter,2011/9/29 22:24:51,High,be,Org line C,E_1,PROD745,Belgium
1642,Accepted-Assigned,J?rgen,2011/10/13 14:29:22,High,be,Org line C,E_1,PROD745,Sweden
1642,Accepted-In Progress,J?rgen,2011/12/14 16:01:57,High,be,Org line C,E_1,PROD745,Sweden
1642,Completed-Closed,J?rgen,2012/2/29 14:57:57,High,be,Org line C,E_1,PROD745,Sweden
1981,Accepted-In Progress,Andreas,2012/5/8 14:43:59,Low,se,Org line G4,E_1,PROD408,Sweden
1981,Accepted-Assigned,Andreas,2012/5/8 14:53:49,Low,se,Org line G4,E_1,PROD408,Sweden
234,Accepted-In Progress,Carolyn,2011/2/1 12:17:44,Medium,us,Org line G3,E_1,PROD96,USA
234,Queued-Awaiting Assignment,Carolyn,2011/2/1 12:21:09,Medium,us,Org line G3,E_1,PROD96,USA
234,Accepted-In Progress,Santhosh,2011/2/1 12:31:33,Medium,us,Org line G3,E_1,PROD96,Sweden
234,Accepted-Assigned,Carolyn,2011/2/1 12:33:47,Medium,us,Org line G3,E_1,PROD96,USA
234,Accepted-In Progress,Ewa,2012/2/6 16:26:06,Medium,us,Org line G3,E_1,PROD96,POLAND
234,Completed-Closed,Ewa,2012/2/6 16:33:44,Medium,us,Org line G3,E_1,PROD96,POLAND
1161,Accepted-In Progress,Mahesh,2012/3/2 8:49:22,Major,in,Org line C,E_8,PROD473,INDIA
1161,Queued-Awaiting Assignment,Mahesh,2012/3/2 8:49:43,Major,in,Org line C,E_8,PROD473,INDIA
1161,Accepted-In Progress,Radha,2012/3/29 9:20:23,Major,in,Org line C,E_8,PROD473,Sweden
1161,Accepted-Assigned,Jonas,2012/3/29 9:21:22,Major,in,Org line C,E_8,PROD473,Sweden
1161,Completed-Closed,Jonas,2012/3/30 11:02:03,Major,in,Org line C,E_8,PROD473,Sweden
2037,Accepted-In Progress,Ann-Charlotte,2012/5/15 15:39:29,Low,se,Org line A2,A2_3,PROD368,Sweden
571,Accepted-In Progress,Aparna,2011/10/14 16:33:07,Medium,se,Org line A2,A2_4,PROD337,Sweden
571,Completed-Closed,Aparna,2012/3/5 17:03:16,Medium,se,Org line A2,A2_4,PROD337,Sweden
1904,Accepted-In Progress,Thiago,2012/4/10 2:03:09,Major,br,Org line B,E_6,PROD436,Brazil
1904,Accepted-In Progress,Thiago,2012/5/15 23:33:02,Major,br,Org line B,E_6,PROD436,Brazil
1904,Completed-Closed,Thiago,2012/5/15 23:46:34,Major,br,Org line B,E_6,PROD436,Brazil
1717,Accepted-In Progress,Rakesh,2011/12/14 16:16:05,High,us,Org line C,E_10,PROD408,Sweden
1717,Queued-Awaiting Assignment,Rakesh,2011/12/14 16:16:44,High,us,Org line C,E_10,PROD408,Sweden
1717,Accepted-In Progress,Kymaria,2012/1/25 16:21:33,High,us,Org line C,V3_3,PROD408,USA
1717,Accepted-Wait,Kymaria,2012/1/25 16:23:52,High,us,Org line C,V3_3,PROD408,USA
1717,Completed-Closed,Kymaria,2012/2/17 17:02:19,High,us,Org line C,V3_3,PROD408,USA
1267,Accepted-In Progress,Ewa,2012/3/24 12:43:13,Medium,us,Org line G3,E_3,PROD96,POLAND
1267,Completed-Closed,Ewa,2012/3/24 12:44:09,Medium,us,Org line G3,E_3,PROD96,POLAND
1066,Accepted-In Progress,Mikael,2012/2/14 15:26:19,Medium,se,Org line A2,A2_4,PROD705,Sweden
1066,Completed-Closed,Mikael,2012/2/29 14:41:13,Medium,se,Org line A2,A2_4,PROD705,Sweden
942,Accepted-In Progress,Agoritsa,2012/1/25 8:22:41,Low,se,Org line A2,A2_3,PROD484,Sweden
942,Completed-Closed,Agoritsa,2012/2/29 10:58:38,Low,se,Org line A2,A2_3,PROD484,Sweden
2139,Accepted-In Progress,Tomas,2012/5/25 10:04:05,Medium,se,Org line C,C_6,PROD424,Sweden
2139,Queued-Awaiting Assignment,Tomas,2012/5/25 10:14:23,Medium,se,Org line C,C_6,PROD424,Sweden
2139,Accepted-In Progress,Kenneth,2012/5/30 8:48:13,Medium,se,Org line C,C_6,PROD424,Sweden
2139,Accepted-Assigned,Tomas,2012/6/7 14:14:29,Medium,se,Org line C,C_6,PROD424,Sweden
2139,Accepted-In Progress,Tomas,2012/6/7 14:22:30,Medium,se,Org line C,C_6,PROD424,Sweden
1907,Accepted-In Progress,Gitt,2012/4/12 15:35:00,Medium,se,Org line C,E_2,PROD327,Sweden
1907,Queued-Awaiting Assignment,Gitt,2012/4/12 15:40:06,Medium,se,Org line C,E_2,PROD327,Sweden
1474,Accepted-In Progress,Ewa,2012/5/22 11:57:53,High,us,Org line G3,E_2,PROD98,POLAND
1474,Completed-Closed,Ewa,2012/5/22 12:03:02,High,us,Org line G3,E_2,PROD98,POLAND
363,Accepted-In Progress,Carolyn,2011/6/14 9:56:53,Medium,us,Org line G3,E_2,PROD97,USA
363,Queued-Awaiting Assignment,Carolyn,2011/6/14 10:03:42,Medium,us,Org line G3,E_2,PROD97,USA
363,Accepted-In Progress,Santhosh,2011/6/16 12:08:13,Medium,us,Org line G3,E_2,PROD97,Sweden
363,Accepted-Assigned,Carolyn,2011/6/16 12:09:31,Medium,us,Org line G3,E_2,PROD97,USA
363,Accepted-In Progress,Ewa,2012/1/30 13:08:15,Medium,us,Org line G3,E_2,PROD97,POLAND
363,Completed-Closed,Ewa,2012/1/30 13:08:58,Medium,us,Org line G3,E_2,PROD97,POLAND
654,Accepted-In Progress,Maryse,2011/11/8 14:23:20,Medium,fr,Org line A2,D_1,PROD596,France
654,Completed-Closed,Maryse,2012/4/12 14:23:47,Medium,fr,Org line A2,D_1,PROD596,France
2269,Accepted-In Progress,Peter,2012/6/12 15:09:48,Medium,be,Org line C,E_1,PROD821,Belgium
2269,Queued-Awaiting Assignment,Peter,2012/6/12 15:10:43,Medium,be,Org line C,E_1,PROD821,Belgium
402,Accepted-In Progress,Gunilla,2011/7/11 16:43:19,Low,se,Org line A2,A2_3,PROD76,Sweden
402,Accepted-Wait,Gunilla,2011/7/11 16:44:18,Low,se,Org line A2,A2_3,PROD76,Sweden
402,Accepted-Assigned,Gunilla,2011/7/12 10:31:32,Low,se,Org line A2,A2_3,PROD76,Sweden
402,Accepted-Wait,Gunilla,2012/2/1 16:21:50,Low,se,Org line A2,A2_3,PROD76,Sweden
402,Completed-Closed,Gunilla,2012/2/3 13:24:52,Low,se,Org line A2,A2_3,PROD76,Sweden
1344,Accepted-In Progress,Martin,2012/4/10 14:13:57,Major,se,Org line C,C_6,PROD632,Sweden
1344,Completed-Closed,Martin,2012/4/10 14:18:10,Major,se,Org line C,C_6,PROD632,Sweden
1344,Accepted-In Progress,Martin,2012/4/13 10:32:19,Major,se,Org line C,C_6,PROD632,Sweden
1344,Completed-Closed,Martin,2012/4/23 14:37:54,Major,se,Org line C,C_6,PROD632,Sweden
668,Accepted-In Progress,Rickard,2011/11/15 14:15:57,Low,se,Org line G4,C_6,PROD448,Sweden
668,Completed-Closed,Rickard,2012/1/27 13:46:02,Low,se,Org line G4,C_6,PROD448,Sweden
2046,Queued-Awaiting Assignment,Michael,2012/5/16 11:42:10,Medium,us,Org line C,V3_2,PROD611,USA
2046,Accepted-Assigned,Jennifer,2012/6/6 16:24:57,Medium,us,Org line C,V3_2,PROD611,USA
2046,Accepted-Assigned,Jennifer,2012/6/14 19:27:00,Medium,us,Org line C,V3_2,PROD611,USA
325,Accepted-In Progress,Carolyn,2011/5/4 16:57:51,Medium,us,Org line G3,V3_2,PROD98,USA
325,Accepted-In Progress,Carolyn,2011/5/4 17:08:09,Medium,us,Org line G3,V3_2,PROD98,USA
325,Accepted-In Progress,Ewa,2012/1/30 12:54:45,Medium,us,Org line G3,V3_2,PROD98,POLAND
325,Completed-Closed,Ewa,2012/1/30 12:54:47,Medium,us,Org line G3,V3_2,PROD98,POLAND
260,Accepted-In Progress,Carolyn,2011/3/3 10:34:30,Medium,us,Org line G3,V3_2,PROD97,USA
260,Queued-Awaiting Assignment,Carolyn,2011/3/3 10:39:32,Medium,us,Org line G3,V3_2,PROD97,USA
260,Accepted-In Progress,Santhosh,2011/3/3 10:49:55,Medium,us,Org line G3,V3_2,PROD97,Sweden
260,Accepted-Assigned,Carolyn,2011/3/3 10:50:37,Medium,us,Org line G3,V3_2,PROD97,USA
260,Accepted-In Progress,Ewa,2012/2/29 16:28:01,Medium,us,Org line G3,V3_2,PROD97,POLAND
260,Completed-Closed,Ewa,2012/2/29 16:29:35,Medium,us,Org line G3,V3_2,PROD97,POLAND
1790,Accepted-In Progress,Martin,2012/2/7 17:09:58,Low,se,Org line C,C_6,PROD802,Sweden
1790,Accepted-Wait,Martin,2012/2/21 13:49:07,Low,se,Org line C,C_6,PROD802,Sweden
1790,Completed-Closed,Martin,2012/2/28 9:49:20,Low,se,Org line C,C_6,PROD802,Sweden
348,Accepted-In Progress,Linda,2011/5/24 15:00:25,Low,se,Org line A2,A2_3,PROD827,Sweden
348,Accepted-Assigned,Linda,2011/10/17 16:45:12,Low,se,Org line A2,A2_3,PROD827,Sweden
348,Accepted-Assigned,Linda,2011/11/29 7:22:55,Low,se,Org line A2,A2_3,PROD827,Sweden
348,Accepted-In Progress,Linda,2012/2/8 14:49:13,Low,se,Org line A2,A2_3,PROD827,Sweden
348,Completed-Closed,Linda,2012/2/8 14:49:31,Low,se,Org line A2,A2_3,PROD827,Sweden
2292,Accepted-In Progress,Pankaj,2012/6/14 12:42:16,Medium,in,Org line C,E_10,PROD802,Sweden
2292,Accepted-Wait,Pankaj,2012/6/15 7:00:00,Medium,in,Org line C,E_10,PROD802,Sweden
1124,Accepted-In Progress,Robert,2012/2/24 20:40:56,High,us,Org line C,E_4,PROD668,USA
1124,Queued-Awaiting Assignment,Robert,2012/2/24 20:43:27,High,us,Org line C,E_4,PROD668,USA
1124,Accepted-In Progress,Robert,2012/2/28 16:33:44,High,us,Org line C,E_4,PROD668,USA
1124,Accepted-Assigned,Sean,2012/2/28 16:34:51,High,us,Org line C,E_4,PROD668,USA
1124,Accepted-Wait,Sean,2012/3/14 14:29:52,High,us,Org line C,E_4,PROD668,USA
1124,Completed-Closed,Sean,2012/3/14 14:31:01,High,us,Org line C,E_4,PROD668,USA
228,Accepted-In Progress,Katarina,2011/1/20 17:18:05,Medium,se,Org line G4,E_4,PROD374,Sweden
228,Accepted-Wait,Katarina,2011/3/21 17:30:18,Medium,se,Org line G4,E_4,PROD374,Sweden
228,Completed-Closed,Katarina,2012/3/19 8:18:42,Medium,se,Org line G4,E_4,PROD374,Sweden
1359,Accepted-In Progress,Murali,2012/4/13 17:58:57,Medium,in,Org line B,E_10,PROD209,INDIA
1359,Completed-Closed,Murali,2012/4/19 12:58:02,Medium,in,Org line B,E_10,PROD209,INDIA
1625,Accepted-In Progress,Ewa,2012/2/6 21:22:50,Medium,us,Org line G3,E_10,PROD98,POLAND
1625,Completed-Closed,Ewa,2012/2/6 21:24:49,Medium,us,Org line G3,E_10,PROD98,POLAND
1766,Accepted-In Progress,Per,2012/1/23 9:18:48,Medium,se,Org line G4,E_10,PROD374,Sweden
1766,Completed-Closed,Per,2012/3/28 11:23:22,Medium,se,Org line G4,E_10,PROD374,Sweden
600,Accepted-In Progress,J?rgen,2011/10/25 15:23:06,Medium,us,Org line C,E_4,PROD348,Sweden
600,Completed-Closed,J?rgen,2012/2/28 16:00:13,Medium,us,Org line C,E_4,PROD348,Sweden
310,Accepted-In Progress,Linda,2011/4/20 17:02:07,Low,se,Org line A2,A2_2,PROD215,Sweden
310,Queued-Awaiting Assignment,Linda,2011/4/20 17:28:45,Low,se,Org line A2,A2_2,PROD215,Sweden
310,Accepted-In Progress,Linda,2011/4/29 8:37:01,Low,se,Org line A2,A2_2,PROD215,Sweden
310,Completed-Closed,Linda,2012/4/4 17:31:01,Low,se,Org line A2,A2_2,PROD215,Sweden
1894,Accepted-In Progress,H?kan,2012/4/2 15:07:28,High,se,Org line G4,E_7,PROD397,Sweden
1894,Completed-Closed,H?kan,2012/5/9 13:51:26,High,se,Org line G4,E_7,PROD397,Sweden
2295,Accepted-In Progress,Ian,2012/6/14 13:52:07,Low,gb,Org line A2,A2_1,PROD236,United Kingdom
2295,Accepted-Assigned,Ian,2012/6/14 13:53:26,Low,gb,Org line A2,A2_1,PROD236,United Kingdom
1306,Accepted-In Progress,Tomasz,2012/4/2 11:07:49,Medium,pl,Org line A2,A2_1,PROD756,POLAND
1306,Accepted-In Progress,Tomasz,2012/5/23 18:37:42,Medium,pl,Org line A2,A2_1,PROD756,POLAND
1306,Completed-Closed,Tomasz,2012/5/23 18:38:37,Medium,pl,Org line A2,A2_1,PROD756,POLAND
2210,Accepted-In Progress,Thomas,2012/6/3 22:47:58,Medium,us,Org line C,A2_1,PROD330,USA
1145,Accepted-In Progress,Maria,2012/2/29 12:23:42,Medium,se,Org line A2,A2_4,PROD591,Sweden
1145,Completed-Closed,Maria,2012/3/2 13:30:31,Medium,se,Org line A2,A2_4,PROD591,Sweden
1145,Accepted-In Progress,Maria,2012/3/2 13:30:34,Medium,se,Org line A2,A2_4,PROD591,Sweden
1145,Completed-Closed,Maria,2012/3/2 13:30:40,Medium,se,Org line A2,A2_4,PROD591,Sweden
1171,Accepted-In Progress,Bharani,2012/3/5 23:30:17,High,au,Org line C,E_5,PROD790,INDIA
1171,Queued-Awaiting Assignment,Bharani,2012/3/5 23:35:32,High,au,Org line C,E_5,PROD790,INDIA
1171,Queued-Awaiting Assignment,Marilyn,2012/4/16 13:33:54,High,au,Org line B,A2_1,PROD790,Australia
1171,Accepted-In Progress,Marilyn,2012/5/10 4:11:34,High,au,Org line B,A2_1,PROD790,Australia
1171,Completed-Closed,Marilyn,2012/5/10 4:16:00,High,au,Org line B,A2_1,PROD790,Australia
302,Accepted-In Progress,Carolyn,2011/4/15 14:31:45,Medium,us,Org line G3,A2_1,PROD97,USA
302,Queued-Awaiting Assignment,Carolyn,2011/4/15 14:41:10,Medium,us,Org line G3,A2_1,PROD97,USA
302,Accepted-In Progress,Padmanabha,2011/4/15 15:22:16,Medium,us,Org line G3,A2_1,PROD97,Sweden
302,Accepted-Assigned,Carolyn,2011/4/15 15:22:22,Medium,us,Org line G3,A2_1,PROD97,USA
302,Queued-Awaiting Assignment,Hannes,2011/4/22 12:40:38,Medium,us,Org line A2,A2_2,PROD97,Sweden
302,Accepted-Assigned,Y,2011/4/22 12:42:25,Medium,us,Org line A2,A2_2,PROD97,Sweden
302,Accepted-Assigned,Jayalakshmi,2011/4/25 14:43:59,Medium,us,Org line A2,A2_2,PROD97,INDIA
302,Accepted-Wait,Jayalakshmi,2011/4/27 15:29:01,Medium,us,Org line A2,A2_2,PROD97,INDIA
302,Queued-Awaiting Assignment,Carolyn,2011/4/29 9:42:18,Medium,us,Org line G3,A2_2,PROD97,USA
302,Accepted-In Progress,Padmanabha,2011/4/29 13:44:42,Medium,us,Org line G3,A2_2,PROD97,Sweden
302,Accepted-Assigned,Carolyn,2011/4/29 13:44:49,Medium,us,Org line G3,A2_2,PROD97,USA
302,Accepted-In Progress,Ewa,2012/2/6 21:54:11,Medium,us,Org line G3,A2_2,PROD97,POLAND
302,Completed-Closed,Ewa,2012/2/6 22:07:41,Medium,us,Org line G3,A2_2,PROD97,POLAND
1843,Accepted-In Progress,Ing-Marie,2012/3/1 19:13:08,Major,se,Org line G4,A2_2,PROD221,Sweden
1843,Completed-Closed,Ing-Marie,2012/3/1 19:32:06,Major,se,Org line G4,A2_2,PROD221,Sweden
1843,Accepted-In Progress,Ing-Marie,2012/3/9 16:05:39,Major,se,Org line G4,A2_2,PROD221,Sweden
1843,Queued-Awaiting Assignment,Ing-Marie,2012/3/9 16:14:47,Major,se,Org line G4,A2_2,PROD221,Sweden
2289,Accepted-In Progress,Pankaj,2012/6/14 10:40:06,Medium,in,Org line C,E_10,PROD802,Sweden
2289,Accepted-Wait,Pankaj,2012/6/14 13:02:17,Medium,in,Org line C,E_10,PROD802,Sweden
616,Accepted-In Progress,Edward,2011/10/28 16:16:54,High,in,Org line C,E_7,PROD424,USA
616,Accepted-In Progress,Edward,2011/10/28 16:23:31,High,in,Org line C,E_7,PROD424,USA
616,Accepted-In Progress,Edward,2011/10/28 16:25:32,High,in,Org line C,E_7,PROD424,USA
616,Accepted-Wait,Edward,2011/12/8 22:31:10,High,in,Org line C,E_7,PROD424,USA
616,Completed-Closed,Edward,2012/2/13 15:47:58,High,in,Org line C,E_7,PROD424,USA
1508,Accepted-In Progress,Jerker,2010/4/13 14:37:07,High,se,Org line G4,E_7,PROD368,Sweden
