case,activity,resource,timestamp,Att1,Att2,Att3,Att4,Att5,Att6
279,Completed-Closed,Andrew,2012/2/15 12:12:58,High,gb,Org line A2,A2_1,PROD236,United Kingdom
350,Accepted-In Progress,H?kan,2011/5/25 17:45:52,High,se,Org line A2,A2_4,PROD337,Sweden
350,Accepted-In Progress,H?kan,2012/4/4 16:58:42,High,se,Org line A2,A2_4,PROD337,Sweden
350,Completed-Closed,H?kan,2012/4/4 17:00:12,High,se,Org line A2,A2_4,PROD337,Sweden
362,Accepted-In Progress,Eric,2011/6/10 17:33:05,Medium,se,Org line G4,A2_4,PROD374,Sweden
362,Accepted-In Progress,Eric,2011/6/10 17:34:10,Medium,se,Org line G4,A2_4,PROD374,Sweden
362,Completed-Closed,Eric,2012/1/9 10:29:29,Medium,se,Org line G4,A2_4,PROD374,Sweden
148,Accepted-In Progress,Per,2010/9/9 11:24:32,Low,se,Org line C,A2_4,PROD415,Sweden
148,Accepted-In Progress,Per,2010/9/16 15:11:58,Low,se,Org line C,A2_4,PROD415,Sweden
148,Completed-Closed,Per,2012/2/20 7:16:22,Low,se,Org line C,A2_4,PROD415,Sweden
868,Accepted-In Progress,Joakim,2012/1/11 16:40:25,Medium,se,Org line A2,A2_3,PROD241,Sweden
868,Completed-Closed,Joakim,2012/3/28 13:07:16,Medium,se,Org line A2,A2_3,PROD241,Sweden
27,Accepted-In Progress,Andre,2009/12/14 14:29:17,High,se,Org line A2,A2_3,PROD708,Sweden
27,Accepted-In Progress,Andre,2012/1/10 9:32:43,High,se,Org line A2,A2_3,PROD708,Sweden
27,Completed-Closed,Andre,2012/1/10 9:33:57,High,se,Org line A2,A2_3,PROD708,Sweden
136,Accepted-In Progress,Carolyn,2010/8/3 11:23:32,Medium,us,Org line G3,A2_3,PROD97,USA
136,Queued-Awaiting Assignment,Carolyn,2010/8/3 11:33:47,Medium,us,Org line G3,A2_3,PROD97,USA
136,Accepted-In Progress,Kannan,2010/8/3 12:56:56,Medium,us,Org line G3,A2_3,PROD97,Sweden
136,Accepted-Assigned,Carolyn,2010/8/3 12:57:02,Medium,us,Org line G3,A2_3,PROD97,USA
136,Accepted-In Progress,Kannan,2010/8/11 15:01:08,Medium,us,Org line G3,A2_3,PROD97,Sweden
136,Accepted-Wait,Kannan,2010/9/20 14:43:53,Medium,us,Org line G3,A2_3,PROD97,Sweden
136,Accepted-Assigned,Carolyn,2010/9/20 14:44:35,Medium,us,Org line G3,A2_3,PROD97,USA
136,Accepted-In Progress,Santhosh,2010/9/29 19:42:02,Medium,us,Org line A2,A2_2,PROD97,Sweden
136,Accepted-Assigned,Manjunath,2010/9/29 19:43:46,Medium,us,Org line A2,A2_2,PROD97,INDIA
136,Queued-Awaiting Assignment,Carolyn,2010/10/5 14:06:25,Medium,us,Org line G3,A2_2,PROD97,USA
136,Accepted-In Progress,Kannan,2010/10/13 16:00:10,Medium,us,Org line G3,A2_2,PROD97,Sweden
136,Accepted-Assigned,Carolyn,2010/10/13 16:00:17,Medium,us,Org line G3,A2_2,PROD97,USA
136,Accepted-In Progress,Ewa,2012/2/4 10:43:42,Medium,us,Org line G3,A2_2,PROD97,POLAND
136,Completed-Closed,Ewa,2012/2/4 10:46:56,Medium,us,Org line G3,A2_2,PROD97,POLAND
1672,Accepted-In Progress,Andreas,2011/11/2 9:00:44,High,se,Org line G4,A2_2,PROD412,Sweden
1672,Accepted-Assigned,Andreas,2011/11/2 9:03:13,High,se,Org line G4,A2_2,PROD412,Sweden
299,Accepted-In Progress,Gustav,2011/4/14 13:59:47,Medium,se,Org line G4,A2_2,PROD412,Sweden
299,Accepted-In Progress,Gustav,2012/2/21 15:31:53,Medium,se,Org line G4,A2_2,PROD412,Sweden
299,Completed-Closed,Gustav,2012/2/21 15:31:54,Medium,se,Org line G4,A2_2,PROD412,Sweden
1319,Accepted-In Progress,Mattias,2012/4/3 14:59:14,Medium,se,Org line G4,A2_4,PROD201,Sweden
1319,Completed-Closed,Mattias,2012/4/12 13:33:01,Medium,se,Org line G4,A2_4,PROD201,Sweden
1186,Queued-Awaiting Assignment,Ingemar,2012/3/7 11:52:55,Medium,se,Org line A2,A2_3,PROD551,Sweden
1186,Accepted-In Progress,Helena,2012/3/8 12:57:27,Medium,se,Org line C,E_9,PROD551,Sweden
1186,Completed-Closed,Helena,2012/4/25 9:35:42,Medium,se,Org line C,E_9,PROD551,Sweden
2011,Accepted-In Progress,Henrik,2012/5/11 8:25:19,Low,se,Org line C,E_10,PROD178,Sweden
2011,Queued-Awaiting Assignment,Henrik,2012/6/13 23:04:04,Low,se,Org line C,E_10,PROD178,Sweden
1231,Accepted-In Progress,Andreas,2012/3/15 14:04:08,Low,se,Org line V2,E_10,PROD367,Sweden
1231,Accepted-In Progress,Andreas,2012/3/20 12:29:34,Low,se,Org line V2,E_10,PROD367,Sweden
1231,Queued-Awaiting Assignment,Anna,2012/3/20 12:30:03,Low,se,Org line V2,E_10,PROD367,Sweden
1231,Accepted-In Progress,Andreas,2012/3/20 12:30:24,Low,se,Org line V2,E_10,PROD367,Sweden
1231,Queued-Awaiting Assignment,Anna,2012/3/20 12:31:16,Low,se,Org line V2,E_10,PROD367,Sweden
1231,Accepted-In Progress,Andreas,2012/3/20 12:31:30,Low,se,Org line V2,E_10,PROD367,Sweden
1231,Accepted-In Progress,Andreas,2012/3/20 12:32:00,Low,se,Org line V2,E_10,PROD367,Sweden
1231,Completed-Closed,Andreas,2012/5/16 15:17:58,Low,se,Org line V2,E_10,PROD367,Sweden
1287,Accepted-In Progress,Ikutoshi,2012/3/28 8:50:37,Major,jp,Org line C,E_10,PROD348,Japan
1287,Accepted-In Progress,Ikutoshi,2012/4/28 8:16:46,Major,jp,Org line C,E_10,PROD348,Japan
1287,Accepted-Wait,Ikutoshi,2012/4/28 8:22:24,Major,jp,Org line C,E_10,PROD348,Japan
1287,Completed-Closed,Ikutoshi,2012/5/7 10:16:18,Major,jp,Org line C,E_10,PROD348,Japan
2306,Accepted-In Progress,Ian,2012/6/15 12:17:18,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
2306,Accepted-Assigned,Ian,2012/6/15 12:19:56,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
459,Accepted-In Progress,H?kan,2011/8/27 21:30:27,High,se,Org line A2,A2_4,PROD337,Sweden
459,Accepted-In Progress,H?kan,2012/4/4 17:07:47,High,se,Org line A2,A2_4,PROD337,Sweden
459,Completed-Closed,H?kan,2012/4/4 17:07:50,High,se,Org line A2,A2_4,PROD337,Sweden
1538,Queued-Awaiting Assignment,Ing-Marie,2010/9/6 12:04:31,Medium,se,Org line G4,E_4,PROD821,Sweden
1307,Accepted-In Progress,Hilde,2012/4/2 12:25:21,Low,se,Org line C,E_2,PROD330,Belgium
1307,Accepted-In Progress,Hilde,2012/4/2 14:27:42,Low,se,Org line C,E_2,PROD330,Belgium
1307,Completed-Closed,Hilde,2012/4/2 18:34:42,Low,se,Org line C,E_2,PROD330,Belgium
1570,Accepted-In Progress,Michal,2011/2/16 16:40:03,Low,pl,Org line A2,A2_3,PROD791,POLAND
1570,Accepted-Assigned,Michal,2011/2/17 12:13:53,Low,pl,Org line A2,A2_3,PROD791,POLAND
1570,Accepted-Assigned,Michal,2011/4/19 14:41:04,Low,pl,Org line A2,A2_3,PROD791,POLAND
132,Accepted-In Progress,Carolyn,2010/7/26 10:55:31,Medium,us,Org line G3,A2_3,PROD97,USA
132,Queued-Awaiting Assignment,Carolyn,2010/7/26 11:00:53,Medium,us,Org line G3,A2_3,PROD97,USA
132,Accepted-In Progress,Naga,2010/7/27 1:50:41,Medium,us,Org line G3,A2_3,PROD97,Sweden
132,Accepted-Assigned,Carolyn,2010/7/27 1:53:16,Medium,us,Org line G3,A2_3,PROD97,USA
132,Queued-Awaiting Assignment,Hannes,2011/4/12 16:00:23,Medium,us,Org line A2,A2_2,PROD97,Sweden
132,Accepted-Assigned,Jayalakshmi,2011/4/12 16:00:40,Medium,us,Org line A2,A2_2,PROD97,INDIA
132,Accepted-Wait,Jayalakshmi,2011/4/19 12:57:10,Medium,us,Org line A2,A2_2,PROD97,INDIA
132,Queued-Awaiting Assignment,Carolyn,2011/5/18 11:32:01,Medium,us,Org line G3,A2_2,PROD97,USA
132,Accepted-In Progress,Padmanabha,2011/5/18 12:27:24,Medium,us,Org line G3,A2_2,PROD97,Sweden
132,Accepted-Assigned,Carolyn,2011/5/18 12:27:30,Medium,us,Org line G3,A2_2,PROD97,USA
132,Accepted-In Progress,Ewa,2012/1/30 14:39:11,Medium,us,Org line G3,A2_2,PROD97,POLAND
132,Completed-Closed,Ewa,2012/1/30 15:45:01,Medium,us,Org line G3,A2_2,PROD97,POLAND
139,Accepted-In Progress,Carolyn,2010/8/11 14:41:13,Medium,us,Org line G3,A2_2,PROD97,USA
139,Queued-Awaiting Assignment,Carolyn,2010/8/11 14:49:10,Medium,us,Org line G3,A2_2,PROD97,USA
139,Accepted-In Progress,Kannan,2010/8/11 15:08:47,Medium,us,Org line G3,A2_2,PROD97,Sweden
139,Accepted-Assigned,Carolyn,2010/8/11 15:08:54,Medium,us,Org line G3,A2_2,PROD97,USA
139,Queued-Awaiting Assignment,Hannes,2011/4/12 15:50:34,Medium,us,Org line A2,A2_2,PROD97,Sweden
139,Accepted-Assigned,Jayalakshmi,2011/4/12 15:50:53,Medium,us,Org line A2,A2_2,PROD97,INDIA
139,Accepted-Wait,Jayalakshmi,2011/4/19 12:57:14,Medium,us,Org line A2,A2_2,PROD97,INDIA
139,Queued-Awaiting Assignment,Carolyn,2011/4/28 14:16:11,Medium,us,Org line G3,A2_2,PROD97,USA
139,Accepted-In Progress,Padmanabha,2011/4/28 17:43:47,Medium,us,Org line G3,A2_2,PROD97,Sweden
139,Accepted-Assigned,Carolyn,2011/4/28 17:43:54,Medium,us,Org line G3,A2_2,PROD97,USA
139,Accepted-In Progress,Ewa,2012/1/31 9:36:21,Medium,us,Org line G3,A2_2,PROD97,POLAND
139,Completed-Closed,Ewa,2012/1/31 9:36:40,Medium,us,Org line G3,A2_2,PROD97,POLAND
1940,Accepted-In Progress,Peter,2012/5/2 15:09:52,Medium,be,Org line C,E_1,PROD745,Belgium
1940,Queued-Awaiting Assignment,Peter,2012/5/2 15:13:41,Medium,be,Org line C,E_1,PROD745,Belgium
1940,Accepted-Assigned,Marie,2012/6/5 11:11:15,Medium,be,Org line C,E_1,PROD745,Sweden
297,Accepted-In Progress,Ing-Marie,2011/4/12 14:24:13,Medium,be,Org line G4,E_1,PROD816,Sweden
297,Queued-Awaiting Assignment,Ing-Marie,2011/4/12 14:24:29,Medium,be,Org line G4,E_1,PROD816,Sweden
297,Accepted-In Progress,Suresh,2012/1/23 15:42:08,Medium,be,Org line G4,E_1,PROD816,Sweden
297,Queued-Awaiting Assignment,Peter,2012/1/23 16:04:38,Medium,be,Org line C,E_1,PROD816,Belgium
297,Accepted-In Progress,Peter,2012/1/27 16:01:45,Medium,be,Org line C,E_1,PROD816,Belgium
297,Completed-Closed,Peter,2012/1/27 16:01:47,Medium,be,Org line C,E_1,PROD816,Belgium
399,Accepted-In Progress,Andrew,2011/7/11 14:45:54,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
399,Accepted-Wait,Andrew,2011/10/20 12:18:10,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
399,Completed-Closed,Andrew,2012/5/4 17:05:09,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
1752,Accepted-In Progress,David,2012/1/13 9:10:14,Medium,se,Org line G4,A2_1,PROD412,Sweden
1752,Accepted-Assigned,David,2012/1/13 9:17:04,Medium,se,Org line G4,A2_1,PROD412,Sweden
1752,Accepted-In Progress,David,2012/1/22 23:36:47,Medium,se,Org line G4,A2_1,PROD412,Sweden
1752,Completed-Closed,David,2012/1/22 23:37:57,Medium,se,Org line G4,A2_1,PROD412,Sweden
507,Accepted-In Progress,Wim,2011/9/19 15:44:47,High,us,Org line D,D_2,PROD618,Belgium
507,Accepted-In Progress,Wim,2011/9/20 15:06:13,High,us,Org line D,D_2,PROD618,Belgium
507,Accepted-In Progress,Wim,2011/9/21 10:44:31,High,us,Org line D,D_2,PROD618,Belgium
507,Completed-Closed,Wim,2012/3/23 10:52:42,High,us,Org line D,D_2,PROD618,Belgium
2104,Accepted-In Progress,Christer,2012/5/23 11:49:33,Medium,se,Org line G4,D_2,PROD412,Sweden
1051,Accepted-In Progress,Tomas,2012/2/13 13:37:00,Medium,se,Org line C,C_4,PROD673,Sweden
1051,Accepted-In Progress,Tomas,2012/2/13 22:43:09,Medium,se,Org line C,C_4,PROD673,Sweden
1051,Completed-Closed,Tomas,2012/3/28 9:56:30,Medium,se,Org line C,C_4,PROD673,Sweden
988,Accepted-In Progress,Cesar,2012/2/2 21:56:06,Medium,mx,Org line C,C_4,PROD572,Mexico
988,Completed-Closed,Cesar,2012/2/2 22:21:44,Medium,mx,Org line C,C_4,PROD572,Mexico
1452,Accepted-In Progress,Ruchi,2012/5/15 2:30:02,High,in,Org line C,E_10,PROD154,Sweden
1452,Completed-Closed,Ruchi,2012/5/16 1:59:49,High,in,Org line C,E_10,PROD154,Sweden
381,Accepted-In Progress,Carolyn,2011/6/23 21:04:57,Low,us,Org line G3,E_10,PROD96,USA
381,Queued-Awaiting Assignment,Carolyn,2011/6/23 21:05:33,Low,us,Org line G3,E_10,PROD96,USA
381,Accepted-In Progress,Padmanabha,2011/6/23 23:05:57,Low,us,Org line G3,E_10,PROD96,Sweden
381,Accepted-Assigned,Carolyn,2011/6/23 23:06:02,Low,us,Org line G3,E_10,PROD96,USA
381,Queued-Awaiting Assignment,Hannes,2011/6/24 21:10:43,Low,us,Org line A2,A2_2,PROD96,Sweden
381,Accepted-Assigned,Naomi,2011/6/24 21:11:55,Low,us,Org line A2,A2_2,PROD96,USA
381,Accepted-In Progress,Sandro,2011/6/30 22:20:42,Low,us,Org line A2,A2_2,PROD96,Brazil
381,Queued-Awaiting Assignment,Sandro,2011/6/30 22:35:02,Low,us,Org line A2,A2_2,PROD96,Brazil
381,Queued-Awaiting Assignment,Carolyn,2011/6/30 22:35:03,Low,us,Org line G3,A2_2,PROD96,USA
381,Accepted-In Progress,Padmanabha,2011/7/1 1:54:29,Low,us,Org line G3,A2_2,PROD96,Sweden
381,Accepted-Assigned,Carolyn,2011/7/1 1:54:53,Low,us,Org line G3,A2_2,PROD96,USA
381,Accepted-In Progress,Ewa,2012/1/30 12:40:26,Low,us,Org line G3,A2_2,PROD96,POLAND
381,Completed-Closed,Ewa,2012/1/30 12:40:27,Low,us,Org line G3,A2_2,PROD96,POLAND
2143,Accepted-In Progress,Ingela,2012/5/25 11:44:47,Low,se,Org line G4,A2_2,PROD406,Sweden
1072,Accepted-In Progress,Krzysztof,2012/2/15 11:57:26,Medium,pl,Org line A2,A2_1,PROD756,POLAND
1072,Accepted-Assigned,Krzysztof,2012/2/15 12:04:34,Medium,pl,Org line A2,A2_1,PROD756,POLAND
1072,Accepted-In Progress,Krzysztof,2012/2/16 12:15:34,Medium,pl,Org line A2,A2_1,PROD756,POLAND
1072,Accepted-Wait,Krzysztof,2012/3/28 12:23:58,Medium,pl,Org line A2,A2_1,PROD756,POLAND
1072,Accepted-In Progress,Krzysztof,2012/4/11 13:49:27,Medium,pl,Org line A2,A2_1,PROD756,POLAND
1072,Accepted-Wait,Krzysztof,2012/4/11 16:10:11,Medium,pl,Org line A2,A2_1,PROD756,POLAND
1072,Completed-Closed,Krzysztof,2012/4/27 10:37:00,Medium,pl,Org line A2,A2_1,PROD756,POLAND
1318,Accepted-In Progress,Ala,2012/4/3 13:25:45,Low,se,Org line A2,A2_3,PROD729,Sweden
1318,Completed-Closed,Ala,2012/5/9 13:03:49,Low,se,Org line A2,A2_3,PROD729,Sweden
1400,Accepted-In Progress,Bikshamaiah,2012/4/25 10:50:00,Medium,in,Org line C,E_8,PROD597,Sweden
1400,Accepted-In Progress,Bikshamaiah,2012/4/25 11:23:14,Medium,in,Org line C,E_8,PROD597,Sweden
1400,Completed-Closed,Bikshamaiah,2012/4/30 12:29:39,Medium,in,Org line C,E_8,PROD597,Sweden
936,Accepted-In Progress,Erik,2012/1/24 8:43:58,Medium,se,Org line G4,E_8,PROD551,Sweden
936,Completed-Closed,Erik,2012/1/25 7:28:41,Medium,se,Org line G4,E_8,PROD551,Sweden
368,Accepted-In Progress,Daniel,2011/6/20 12:01:18,Medium,se,Org line C,E_1,PROD835,Sweden
368,Accepted-Wait,Daniel,2011/9/8 12:40:35,Medium,se,Org line C,E_1,PROD835,Sweden
368,Accepted-In Progress,Daniel,2011/9/13 10:53:29,Medium,se,Org line C,E_1,PROD835,Sweden
368,Queued-Awaiting Assignment,Siddharth,2011/9/13 11:18:48,Medium,se,Org line A2,A2_1,PROD835,INDIA
368,Accepted-In Progress,Surya,2011/9/14 9:15:06,Medium,se,Org line A2,A2_1,PROD835,INDIA
368,Queued-Awaiting Assignment,Per-Erik,2011/9/14 9:16:17,Medium,se,Org line C,E_1,PROD835,Sweden
368,Accepted-In Progress,Devakumar,2011/9/14 11:34:19,Medium,se,Org line C,E_1,PROD835,INDIA
368,Queued-Awaiting Assignment,Peter,2011/9/14 12:48:48,Medium,se,Org line C,E_1,PROD835,Belgium
368,Accepted-In Progress,Daniel,2011/9/14 15:34:38,Medium,se,Org line C,E_1,PROD835,Sweden
368,Queued-Awaiting Assignment,Per-Erik,2011/9/14 15:40:59,Medium,se,Org line C,E_1,PROD835,Sweden
368,Accepted-In Progress,Daniel,2011/9/14 15:42:24,Medium,se,Org line C,E_1,PROD835,Sweden
368,Accepted-Assigned,Claes,2011/9/14 16:16:19,Medium,se,Org line C,E_1,PROD835,Sweden
368,Accepted-In Progress,Daniel,2012/1/17 13:13:47,Medium,se,Org line C,E_1,PROD835,Sweden
368,Completed-Closed,Daniel,2012/1/17 13:15:49,Medium,se,Org line C,E_1,PROD835,Sweden
677,Accepted-In Progress,Maryse,2011/11/18 11:59:39,Low,fr,Org line A2,D_1,PROD596,France
677,Completed-Closed,Maryse,2012/2/1 12:32:12,Low,fr,Org line A2,D_1,PROD596,France
1553,Accepted-In Progress,Ewa,2012/2/4 12:31:11,Medium,us,Org line G3,A2_4,PROD98,POLAND
1553,Completed-Closed,Ewa,2012/2/4 12:32:21,Medium,us,Org line G3,A2_4,PROD98,POLAND
1730,Accepted-In Progress,Maria,2011/12/29 13:34:26,Medium,se,Org line A2,A2_4,PROD591,Sweden
1730,Completed-Closed,Maria,2012/1/2 8:23:31,Medium,se,Org line A2,A2_4,PROD591,Sweden
90,Accepted-In Progress,Carolyn,2010/5/11 15:11:58,Medium,us,Org line G3,A2_4,PROD97,USA
90,Queued-Awaiting Assignment,Carolyn,2010/5/11 15:13:34,Medium,us,Org line G3,A2_4,PROD97,USA
90,Accepted-In Progress,Naga,2010/5/11 21:18:30,Medium,us,Org line G3,A2_4,PROD97,Sweden
90,Accepted-Assigned,Carolyn,2010/5/11 21:25:17,Medium,us,Org line G3,A2_4,PROD97,USA
90,Accepted-In Progress,Ewa,2012/1/31 10:01:59,Medium,us,Org line G3,A2_4,PROD97,POLAND
90,Completed-Closed,Ewa,2012/1/31 10:06:41,Medium,us,Org line G3,A2_4,PROD97,POLAND
264,Accepted-In Progress,Carolyn,2011/3/7 21:14:33,Medium,us,Org line G3,A2_4,PROD96,USA
264,Queued-Awaiting Assignment,Carolyn,2011/3/7 21:38:09,Medium,us,Org line G3,A2_4,PROD96,USA
264,Accepted-In Progress,Padmanabha,2011/3/18 10:57:59,Medium,us,Org line G3,A2_4,PROD96,Sweden
264,Accepted-Assigned,Carolyn,2011/3/18 10:58:09,Medium,us,Org line G3,A2_4,PROD96,USA
264,Accepted-In Progress,Ewa,2012/1/30 12:57:11,Medium,us,Org line G3,A2_4,PROD96,POLAND
264,Completed-Closed,Ewa,2012/1/30 12:57:18,Medium,us,Org line G3,A2_4,PROD96,POLAND
436,Accepted-In Progress,Peter,2011/8/11 9:40:08,Low,se,Org line G4,E_6,PROD286,Sweden
436,Completed-Closed,Peter,2012/1/4 15:39:30,Low,se,Org line G4,E_6,PROD286,Sweden
693,Accepted-In Progress,Sylvie,2011/11/24 11:07:34,Low,us,Org line C,C_1,PROD398,France
693,Completed-Closed,Sylvie,2012/3/28 12:41:08,Low,us,Org line C,C_1,PROD398,France
66,Accepted-In Progress,Linda,2010/4/6 9:16:15,High,se,Org line G4,C_1,PROD798,Sweden
66,Accepted-Assigned,Linda,2010/4/6 10:12:22,High,se,Org line G4,C_1,PROD798,Sweden
66,Queued-Awaiting Assignment,Ing-Marie,2010/4/28 10:07:00,High,se,Org line G4,C_1,PROD798,Sweden
66,Accepted-In Progress,Veeraraghavendra,2010/4/28 10:35:20,High,se,Org line G4,C_1,PROD798,Sweden
66,Unmatched-Unmatched,Veeraraghavendra,2010/4/28 10:40:07,High,se,Org line G4,C_1,PROD798,Sweden
66,Completed-Closed,Veeraraghavendra,2012/2/1 12:25:53,High,se,Org line G4,C_1,PROD798,Sweden
524,Accepted-In Progress,Lars-Ove,2011/9/27 14:03:45,Low,us,Org line C,E_4,PROD348,Sweden
524,Completed-Closed,Lars-Ove,2012/4/17 12:36:39,Low,us,Org line C,E_4,PROD348,Sweden
1574,Accepted-Assigned,David,2012/1/30 13:39:42,High,se,Org line G4,E_4,PROD412,Sweden
1574,Accepted-In Progress,David,2012/1/31 9:45:06,High,se,Org line G4,E_4,PROD412,Sweden
1574,Completed-Closed,David,2012/1/31 9:45:09,High,se,Org line G4,E_4,PROD412,Sweden
1943,Accepted-In Progress,Lars,2012/5/2 15:19:07,Medium,se,Org line C,E_3,PROD714,Sweden
85,Accepted-In Progress,Lena,2010/5/5 10:21:02,Medium,se,Org line A2,A2_3,PROD708,Sweden
85,Completed-Closed,Lena,2012/3/20 16:17:35,Medium,se,Org line A2,A2_3,PROD708,Sweden
715,Accepted-In Progress,Rafal,2011/12/1 10:20:57,High,pl,Org line A2,D_1,PROD69,POLAND
715,Completed-Closed,Rafal,2012/2/23 13:41:54,High,pl,Org line A2,D_1,PROD69,POLAND
2240,Accepted-In Progress,Rakesh,2012/6/8 12:06:15,High,se,Org line C,E_10,PROD659,Sweden
2240,Queued-Awaiting Assignment,Rakesh,2012/6/8 12:07:50,High,se,Org line C,E_10,PROD659,Sweden
2240,Accepted-In Progress,Manisha,2012/6/8 12:19:22,High,se,Org line C,E_10,PROD659,Sweden
2240,Queued-Awaiting Assignment,Praveen,2012/6/8 12:31:24,High,se,Org line C,E_10,PROD659,Sweden
2240,Queued-Awaiting Assignment,Martin,2012/6/8 13:23:16,High,se,Org line C,C_6,PROD659,Sweden
631,Accepted-In Progress,Saikat,2011/11/3 5:42:43,Medium,in,Org line A2,A2_4,PROD194,Sweden
631,Accepted-Assigned,Saikat,2012/1/18 11:55:47,Medium,in,Org line A2,A2_4,PROD194,Sweden
631,Accepted-In Progress,Saikat,2012/2/22 7:10:05,Medium,in,Org line A2,A2_4,PROD194,Sweden
631,Completed-Closed,Saikat,2012/2/22 7:11:43,Medium,in,Org line A2,A2_4,PROD194,Sweden
932,Accepted-In Progress,Roland,2012/1/23 13:22:40,Medium,se,Org line G4,A2_4,PROD374,Sweden
932,Accepted-Assigned,Roland,2012/1/23 13:23:00,Medium,se,Org line G4,A2_4,PROD374,Sweden
932,Accepted-In Progress,Roland,2012/1/24 8:47:44,Medium,se,Org line G4,A2_4,PROD374,Sweden
932,Completed-Closed,Roland,2012/3/19 21:37:49,Medium,se,Org line G4,A2_4,PROD374,Sweden
739,Accepted-In Progress,Britt,2011/12/7 5:38:29,High,se,Org line A2,A2_1,PROD350,Sweden
739,Queued-Awaiting Assignment,Britt,2011/12/7 5:39:00,High,se,Org line A2,A2_1,PROD350,Sweden
739,Accepted-In Progress,Britt,2011/12/12 14:51:36,High,se,Org line A2,A2_1,PROD350,Sweden
739,Accepted-Wait,Britt,2011/12/12 14:51:48,High,se,Org line A2,A2_1,PROD350,Sweden
739,Accepted-In Progress,Britt,2012/1/19 15:53:52,High,se,Org line A2,A2_1,PROD350,Sweden
739,Completed-Closed,Britt,2012/1/19 16:05:09,High,se,Org line A2,A2_1,PROD350,Sweden
1868,Accepted-In Progress,Agneta,2012/3/15 10:15:22,High,se,Org line A2,A2_3,PROD802,Sweden
1868,Queued-Awaiting Assignment,Agneta,2012/3/15 10:34:49,High,se,Org line A2,A2_3,PROD802,Sweden
2261,Accepted-In Progress,Conny,2012/6/12 11:57:31,High,se,Org line V2,A2_3,PROD42,Sweden
2261,Queued-Awaiting Assignment,Conny,2012/6/12 13:34:06,High,se,Org line V2,A2_3,PROD42,Sweden
2261,Accepted-In Progress,Conny,2012/6/12 15:29:10,High,se,Org line V2,A2_3,PROD42,Sweden
145,Accepted-In Progress,Mikael,2010/9/2 9:57:26,High,se,Org line G4,E_7,PROD680,Sweden
145,Accepted-Assigned,Mikael,2010/9/2 10:16:56,High,se,Org line G4,E_7,PROD680,Sweden
145,Accepted-In Progress,Mikael,2010/9/6 15:13:11,High,se,Org line G4,E_7,PROD680,Sweden
145,Accepted-Wait,Mikael,2010/9/7 12:13:23,High,se,Org line G4,E_7,PROD680,Sweden
145,Accepted-In Progress,Mikael,2011/1/19 23:05:00,High,se,Org line G4,E_7,PROD680,Sweden
145,Accepted-Wait,Mikael,2011/3/10 9:18:34,High,se,Org line G4,E_7,PROD680,Sweden
145,Completed-Closed,Mikael,2012/1/19 17:11:17,High,se,Org line G4,E_7,PROD680,Sweden
1617,Queued-Awaiting Assignment,Fredrik,2011/8/15 10:08:23,High,se,Org line G4,A2_4,PROD108,Sweden
1617,Accepted-In Progress,Mattias,2012/1/24 11:52:59,High,se,Org line G4,A2_4,PROD108,Sweden
1617,Completed-Closed,Mattias,2012/1/24 11:58:41,High,se,Org line G4,A2_4,PROD108,Sweden
1520,Accepted-In Progress,Sumesh,2010/5/25 12:42:48,Medium,se,Org line C,E_10,PROD698,0
1520,Accepted-Wait,Sumesh,2010/5/25 12:49:29,Medium,se,Org line C,E_10,PROD698,0
1520,Accepted-In Progress,Sumesh,2011/6/29 16:13:19,Medium,se,Org line C,E_10,PROD698,0
1520,Queued-Awaiting Assignment,Prasad,2011/11/23 12:47:29,Medium,se,Org line C,E_10,PROD698,Sweden
1444,Accepted-In Progress,Hari,2012/5/13 2:55:10,High,in,Org line C,E_4,PROD701,INDIA
1444,Queued-Awaiting Assignment,Hari,2012/5/13 2:56:10,High,in,Org line C,E_4,PROD701,INDIA
1444,Accepted-In Progress,Patrik,2012/5/15 9:58:46,High,in,Org line C,E_4,PROD701,Sweden
1444,Completed-Closed,Patrik,2012/5/15 10:06:53,High,in,Org line C,E_4,PROD701,Sweden
1932,Accepted-In Progress,Vaibhav,2012/5/1 9:34:04,Medium,us,Org line C,E_4,PROD793,Sweden
1932,Accepted-In Progress,Vaibhav,2012/5/1 9:34:46,Medium,us,Org line C,E_4,PROD793,Sweden
1627,Accepted-In Progress,Wim,2011/9/1 17:35:37,Low,us,Org line D,D_2,PROD618,Belgium
1627,Completed-Closed,Wim,2012/3/23 10:52:02,Low,us,Org line D,D_2,PROD618,Belgium
833,Accepted-In Progress,Kjell,2012/1/4 12:36:18,Medium,se,Org line C,V3_1,PROD631,Sweden
833,Completed-Closed,Kjell,2012/1/4 12:53:35,Medium,se,Org line C,V3_1,PROD631,Sweden
1756,Accepted-In Progress,Roland,2012/1/13 13:25:52,High,se,Org line G4,V3_1,PROD374,Sweden
1756,Accepted-Assigned,Roland,2012/1/13 13:27:12,High,se,Org line G4,V3_1,PROD374,Sweden
1756,Accepted-In Progress,Roland,2012/1/13 15:30:14,High,se,Org line G4,V3_1,PROD374,Sweden
